delta_x,delta_v
12.615021,0.89347374
11.870094,-2.4681263
8.865097,-3.5696554
7.9168816,1.8089046
8.087386,-1.5526954
9.156131,3.8258646
11.3435955,0.46426466
10.16946,-2.8973353
32.021225,-3.6751883
26.707636,-7.0367885
19.133976,-8.138317
13.617099,-2.7597573
11.716335,-0.99731076
11.0005,-0.4197923
8.942307,-3.7813923
7.782355,1.5971677
7.7411227,-1.7644323
8.59813,3.6141276
10.573858,0.2525277
9.187985,-3.1090722
8.700354,2.2694876
9.331441,-1.0921123
10.860768,4.2864475
13.508817,0.9248477
12.795264,-2.4367523
9.821641,-3.5382814
8.904799,1.8402786
9.106678,-1.5213214
10.206797,3.8572385
12.425635,0.4956386
11.282874,-2.8659613
11.038353,2.5125985
11.912551,-0.8490014
10.526679,-1.9505305
11.197589,3.4280295
12.987218,0.066429526
11.415248,-3.2951705
10.741517,2.0833895
31.781532,-1.0557508
29.087381,-4.417351
24.13316,-5.51888
18.438358,-5.879829
12.500884,-5.9981046
9.124219,-0.61954474
11.126114,4.759015
14.24673,1.3974153
14.005745,-1.9641848
11.504689,-3.065714
11.060415,2.3128462
11.734861,-1.0487539
10.149237,-2.1502829
10.620394,3.2282772
12.210271,-0.13332291
10.438548,-3.4949229
9.565065,1.8836371
9.810302,-1.4779629
10.953779,3.900597
13.215977,0.5389971
12.116573,-2.822603
8.7571,-3.924132
7.4544077,1.454428
7.270436,-1.907172
7.9847035,3.471388
9.817692,0.109788
8.28908,-3.251812
7.6587076,2.126748
8.147056,-1.234852
9.533644,4.143708
27.73127,-2.9621253
23.130743,-6.323725
16.270147,-7.4252543
11.466333,-2.0466943
10.278632,-0.28424785
8.355985,-3.6458478
7.331577,1.7327121
7.425889,-1.6288879
8.418441,3.7496722
10.529714,0.38807216
9.279386,-2.973528
8.927298,2.4050322
9.69393,-0.9565678
8.200491,-2.058097
8.763834,3.3204632
10.445897,-0.041136924
8.76636,-3.402737
7.9850636,1.975823
8.322487,-1.3857769
9.558149,3.992783
11.912533,0.6311831
10.905315,-2.730417
10.796339,2.648143
11.806082,-0.7134569
9.454225,-4.075057
8.0006075,1.303503
7.665711,-2.058097
8.229054,3.3204632
9.911118,-0.041136924
8.23158,-3.402737
29.316721,-1.8989545
25.779366,-5.2605543
19.981941,-6.3620834
13.443935,-6.7230325
9.342342,-1.3444726
10.619309,4.034087
13.0149975,0.6724874
12.049085,-2.6891127
8.823101,-3.7906418
7.653899,1.5879183
7.6034174,-1.7736818
8.451176,3.6048782
10.417654,0.24327828
9.022532,-3.1183217
8.525651,2.2602382
9.147489,-1.1013618
10.667567,4.2771983
13.306366,0.9155983
12.583564,-2.4460018
9.600691,-3.547531
8.674601,1.8310292
8.867229,-1.5305707
9.958098,3.847989
12.167688,0.4863892
11.015677,-2.8752108
10.761907,2.5033493
11.626856,-0.8582508
10.231734,-1.9597799
10.893394,3.41878
12.673774,0.05718011
30.923033,-3.4304914
25.854141,-6.7920914
18.525179,-7.8936205
13.252999,-2.5150604
11.596932,-0.7526139
9.205918,-4.114214
7.7131443,1.2643461
7.3390903,-2.0972538
7.8632765,3.281306
9.506183,-0.08029391
7.787489,-3.4418938
6.967035,1.9366661
7.2653008,-1.4249339
8.461807,3.9536262
10.777033,0.5920261
9.7306595,-2.769574
9.582525,2.6089861
10.553111,-0.7526139
9.263627,-1.854143
10.030924,3.524417
11.916941,0.162817
10.441358,-3.198783
9.864015,2.179777
10.405392,-1.181823
8.686698,-2.2833521
9.024786,3.095208
10.481593,-0.26639208
8.576801,-3.6279922
7.5702496,1.7505679
7.6824174,-1.6110321
33.044266,-1.4997761
29.90609,-4.8613763
24.507843,-5.962905
18.369015,-6.323854
14.666601,-0.9452942
12.082907,-4.3068943
10.397453,1.0716658
9.830719,-2.2899342
10.162225,3.088626
11.612451,-0.2729742
9.7010765,-3.6345742
8.687942,1.7439858
8.793528,-1.6176142
9.797354,3.7609458
11.919899,0.3993458
10.680845,-2.9622543
10.340031,2.4163058
11.117937,-0.9452942
9.635772,-2.0468233
10.210388,3.3317368
11.903725,-0.029863294
10.235462,-3.3914633
9.465439,1.9870967
9.814136,-1.3745033
11.061071,4.004057
13.426728,0.6424567
12.430785,-2.7191434
9.174771,-3.8206723
7.9755387,1.5578877
7.895026,-1.8037124
28.925247,-2.8952477
24.3916,-6.256848
17.597881,-7.3583765
12.860945,-1.9798167
11.740122,-0.2173702
9.884352,-3.5789702
8.926822,1.7995898
9.088011,-1.5620102
10.147441,3.8165498
12.325591,0.4549498
11.14214,-2.9066503
10.856931,2.4719098
11.69044,-0.8896902
10.263879,-1.9912193
10.8941,3.3873408
12.643041,0.025740718
11.030381,-3.3358593
10.315962,2.0427008
10.720263,-1.3188993
8.864492,-2.4204283
9.065504,2.9581316
10.385236,-0.40346837
8.343368,-3.7650683
7.199739,1.6134917
7.1748304,-1.7481084
8.048162,3.6304517
10.040214,0.26885164
8.670666,-3.0927484
8.199357,2.2858117
8.846768,-1.0757884
26.764385,-3.8581026
22.906282,-3.8581026
19.04818,-3.8581026
15.190077,-3.8581026
11.331974,-3.8581026
10.095312,1.5204575
9.977369,-1.8411425
10.757667,3.5374174
12.656684,0.17581749
11.194101,-3.1857824
10.629759,2.1927774
11.184136,-1.1688225
9.478443,-2.2703516
9.829532,3.1082084
11.29934,-0.2533916
9.407549,-3.6149917
8.413997,1.7635684
8.5391655,-1.5980316
9.562573,3.7805283
11.704702,0.4189284
10.48523,-2.9426715
10.163999,2.4358883
10.961487,-0.9257116
9.498905,-2.0272408
10.093104,3.3513193
11.806024,-0.010280687
10.157343,-3.3718808
9.406902,2.0066793
9.775182,-1.3549207
11.0417,4.023639
29.231163,-3.4200273
24.172737,-6.781627
16.854239,-7.8831563
11.592522,-2.5045965
9.9469185,-0.7421499
9.486244,-0.16463143
7.6832123,-3.5262315
6.778421,1.8523285
6.9923496,-1.5092714
8.104518,3.8692887
10.335407,0.5076886
9.204696,-2.8539114
8.972224,2.5246487
9.858473,-0.83695143
8.484651,-1.9384805
9.167609,3.4400795
10.969289,0.07847949
9.4093685,-3.2831204
8.747688,2.0954394
9.204727,-1.2661605
10.560007,4.1123996
13.034007,0.7507995
12.146406,-2.6108005
8.998734,-3.7123296
7.907845,1.6662304
7.9356756,-1.6953696
8.861746,3.6831903
10.906536,0.3215904
9.589726,-3.0400095
9.171157,2.3385503
29.726831,-1.6835918
26.40484,-5.045192
20.822777,-6.146721
14.500134,-6.50767
10.613904,-1.12911
10.343788,0.63333654
9.338724,-2.7282634
9.231901,2.6502964
10.243797,-0.7113035
8.995623,-1.8128326
9.804231,3.5657275
11.731558,0.20412743
10.297285,-3.1574726
9.761252,2.2210875
10.34394,-1.1405126
8.666556,-2.2420416
9.045955,3.1365182
10.544073,-0.22508165
8.680592,-3.5866816
7.71535,1.7918783
7.8688283,-1.5697217
8.920547,3.8088384
11.090985,0.44723836
9.899823,-2.9143617
9.606902,2.4641984
10.4327,-0.89740163
8.998427,-1.9989307
9.620936,3.3796291
11.362166,0.018029254
9.741796,-3.3435707
29.126177,-3.206468
24.28131,-6.568068
17.17637,-7.669597
12.128213,-2.2910373
10.69617,-0.5285907
8.529179,-3.8901906
7.260428,1.4883693
7.1103973,-1.8732307
7.858607,3.5053294
9.725536,0.1437293
8.2308655,-3.2178707
7.6344347,2.1606894
8.156724,-1.2009107
9.577253,4.1776495
12.116503,0.8160493
11.294152,-2.5455506
8.21173,-3.6470797
7.1860905,1.7314802
7.2791705,-1.6301198
8.270491,3.7484403
10.380531,0.38684022
9.128971,-2.9747598
8.775652,2.4038002
9.541052,-0.9577998
11.204692,4.42076
13.987052,1.0591602
13.407812,-2.3024397
10.568501,-3.4039688
9.785973,1.9745911
10.122164,-1.3870089
29.337708,-1.0700129
26.629293,-4.431613
21.66081,-5.533142
15.951746,-5.894091
12.679095,-0.5155311
10.525165,-3.877131
9.269473,1.5014288
9.132502,-1.8601711
9.893771,3.518389
11.77376,0.1567889
10.292149,-3.204811
9.708777,2.173749
10.244126,-1.1878511
8.519404,-2.28938
8.851464,3.0891798
10.302244,-0.2724202
8.391424,-3.63402
7.378844,1.7445399
7.4849834,-1.6170602
8.489364,3.7615
10.612463,0.3998998
9.373963,-2.9617002
9.033703,2.4168599
9.812162,-0.9447402
8.330551,-2.0462692
8.905723,3.3322906
10.599613,-0.029309276
8.931904,-3.3909092
8.162435,1.9876508
8.511685,-1.3739493
30.26292,-3.2441716
25.380348,-6.6057715
18.237705,-7.7073007
13.151845,-2.3287406
11.682097,-0.5662942
9.477404,-3.927894
8.170949,1.4506658
7.9832153,-1.9109342
8.693721,3.4676259
10.522947,0.10602583
8.990573,-3.2555742
8.356439,2.1229858
8.841024,-1.2386142
10.22385,4.139946
12.725396,0.7783458
11.865342,-2.583254
8.745216,-3.6847832
7.6818733,1.6937767
7.7372503,-1.6678233
8.690867,3.7107368
10.763204,0.34913674
9.473941,-3.0124633
9.082917,2.3660967
9.810614,-0.99550325
8.27824,-2.0970323
8.802648,3.2815278
10.445775,-0.08007235
8.727303,-3.4416723
7.90707,1.9368876
8.205558,-1.4247123
27.13524,-2.8806593
22.616182,-6.2422595
15.837051,-7.3437886
11.114703,-1.9652284
10.008468,-0.20278189
8.167286,-3.5643818
7.2243443,1.8141781
7.400122,-1.5474219
8.47414,3.8311381
10.666879,0.46953812
9.498016,-2.892062
9.227395,2.486498
10.075493,-0.87510186
8.66352,-1.9766309
9.30833,3.4019291
11.071858,0.040329024
9.473787,-3.321271
8.773956,2.0572891
9.192845,-1.3043109
10.5099745,4.074249
12.945824,0.71264905
12.020072,-2.648951
8.83425,-3.7504802
7.70521,1.6280799
7.6948905,-1.73352
8.58281,3.64504
10.58945,0.28343993
9.23449,-3.07816
8.77777,2.3004
9.43977,-1.0612
29.551683,-1.4509771
26.462307,-4.8125772
21.112858,-5.9141064
15.022831,-6.2750554
11.369215,-0.8964952
11.331714,0.8659513
10.559265,-2.4956486
10.685057,2.8829112
11.929567,-0.4786887
9.812479,-3.8402886
8.59363,1.5382713
8.493502,-1.8233287
9.291613,3.5552313
11.208444,0.19363129
9.763676,-3.1679688
9.217147,2.2105913
9.789338,-1.1510087
11.259769,4.2275515
13.848921,0.8659513
13.076471,-2.4956486
10.043952,-3.5971777
9.068214,1.7813822
9.211197,-1.5802178
10.2524185,3.7983422
12.412361,0.43674222
11.210703,-2.9248579
10.907286,2.4537022
11.722588,-0.9078978
10.277819,-2.0094268
10.8898325,3.3691332
32.37581,-1.0846453
29.652763,-4.446245
24.669647,-5.5477743
18.94595,-5.9087234
12.979581,-6.026999
9.574021,-0.6484392
9.784575,1.1140074
9.260183,-2.2475927
9.63403,3.1309674
11.126597,-0.23063268
9.2575655,-3.5922327
8.286773,1.7863274
8.4347,-1.5752727
9.480867,3.8032873
11.645755,0.44168732
10.449041,-2.9199126
10.150569,2.4586473
10.970817,-0.9029527
9.5309925,-2.0044818
10.147951,3.3740783
11.883629,0.012478239
10.257708,-3.3491218
9.5300255,2.0294383
9.921064,-1.3321618
11.210342,4.046398
13.6183405,0.68479824
12.664739,-2.6768017
9.451066,-3.7783308
8.294175,1.6002291
8.256004,-1.7613709
28.720718,-3.6776264
25.043093,-3.6776264
21.365465,-3.6776264
17.68784,-3.6776264
14.010213,-3.6776264
10.332587,-3.6776264
9.276401,1.7009337
9.338934,-1.6606663
10.299708,3.7178936
12.379202,0.35629368
11.0970955,-3.0053062
10.713229,2.3732536
11.448083,-0.98834634
9.922866,-2.0898755
10.454431,3.2886846
12.104714,-0.0729154
10.393399,-3.4345155
9.580324,1.9440446
9.885968,-1.4175555
11.089853,3.9610045
13.412457,0.5994046
12.373463,-2.7621953
9.074396,-3.8637245
7.8321114,1.5148355
7.708547,-1.8467644
8.483223,3.5317955
10.376618,0.17019552
8.908414,-3.1914046
8.3384495,2.1871555
8.887205,-1.1744444
29.609455,-2.4830909
25.487965,-5.844691
19.106401,-6.94622
14.781622,-1.56766
14.072956,0.19478653
12.629342,-3.1668134
8.925658,-4.2683425
7.278755,1.1102175
6.7505727,-2.2513826
7.1206303,3.1271775
8.609407,-0.23442256
10.996425,5.1441374
14.502163,1.7825375
14.6463,-1.5790626
12.530367,-2.6805916
9.673853,-3.0415406
9.253753,2.3370192
9.952372,-1.0245807
8.39092,-2.1261098
8.8862505,3.2524502
10.5003,-0.109149784
8.75275,-3.4707499
7.903441,1.9078102
8.172851,-1.4537898
9.340501,3.92477
11.626871,0.5631702
10.551641,-2.7984297
10.374652,2.58013
11.316382,-0.78146976
9.998041,-1.8829988
28.05138,-3.0149996
23.39798,-6.3765993
16.484509,-7.4781284
11.627821,-2.0995686
10.387245,-0.33712205
8.411723,-3.6987221
7.3344417,1.679838
7.3758793,-1.6817621
8.3155575,3.6967978
10.373955,0.33519793
9.070753,-3.026402
8.6657915,2.3521578
9.379549,-1.0094421
10.991547,4.3691177
13.722265,1.0075179
13.091383,-2.354082
10.20043,-3.4556112
9.366259,1.9229488
9.650807,-1.4386512
10.833596,3.9399087
13.135105,0.5783089
12.075014,-2.783291
8.754852,-3.8848202
7.491472,1.4937397
7.346812,-1.8678602
8.100391,3.5106997
9.972692,0.14909977
8.483391,-3.2125003
7.8923306,2.1660597
8.419991,-1.1955402
27.188396,-3.5850186
23.603378,-3.5850186
20.018358,-3.5850186
16.43334,-3.5850186
12.848322,-3.5850186
9.263303,-3.5850186
8.299725,1.7935413
8.454865,-1.5680586
9.508247,3.8105013
11.680348,0.44890136
10.4908495,-2.9126987
10.199591,2.4658613
11.027053,-0.89573866
9.594443,-1.9972677
10.218616,3.3812923
11.961508,0.01969227
10.3428,-3.3419077
9.622332,2.0366523
10.020584,-1.3249477
8.158766,-2.4264767
8.353729,2.952083
9.667412,-0.4095168
8.7210245,-1.5110459
9.831418,3.8675141
12.060533,0.5059141
10.928046,-2.855686
10.693801,2.522874
11.578275,-0.8387259
10.202678,-1.940255
10.8838625,3.438305
30.924107,-3.5020761
25.783632,-6.863676
18.383085,-7.965205
13.039319,-2.5866451
11.311667,-0.8241986
10.768944,-0.24668014
8.883863,-3.6082802
7.8970237,1.7702799
8.028904,-1.5913202
9.059023,3.7872398
11.207863,0.42563987
9.995103,-2.93596
9.680583,2.4425998
10.484783,-0.91900015
9.028912,-2.0205293
9.629823,3.3580308
11.349453,-0.0035692346
9.707484,-3.3651693
8.963755,2.0133908
9.338745,-1.3482093
10.611977,4.0303507
13.003927,0.66875076
12.034278,-2.6928492
8.804558,-3.7943783
7.6316195,1.5841817
7.577401,-1.7774184
8.421423,3.6011417
10.384165,0.23954168
8.985306,-3.1220584
8.484688,2.2565017
27.148573,-3.0322332
22.47794,-6.393833
15.5472355,-7.4953623
10.673313,-2.1168022
11.177951,3.2617579
12.801309,-0.09984225
11.0630665,-3.4614422
10.223064,1.9171177
10.501781,-1.4444822
8.520429,-2.5460114
8.595858,2.8325486
9.790006,-0.52905136
8.724084,-1.6305804
9.714943,3.7479796
11.824523,0.38637957
10.572502,-2.9752204
10.218722,2.4033396
10.983662,-0.9582604
9.48853,-2.0597894
10.05018,3.3187704
11.730552,-0.042829517
10.049322,-3.4044294
9.266333,1.9741305
9.602063,-1.3874695
10.836033,3.9910905
13.188724,0.6294905
12.179814,-2.7321095
8.910833,-3.8336387
7.698635,1.5449214
7.6051564,-1.8166786
27.967525,-3.663014
24.30451,-3.663014
20.641497,-3.663014
16.978483,-3.663014
13.315469,-3.663014
9.652454,-3.663014
8.610881,1.715546
8.688026,-1.646054
9.663412,3.732506
11.757519,0.37090597
10.490025,-2.990694
10.12077,2.387866
10.870236,-0.973734
9.359632,-2.075263
9.905808,3.3032968
11.570705,-0.058303114
9.874002,-3.419903
9.075539,1.9586569
9.395796,-1.4029431
10.614293,3.975617
12.951509,0.6140169
11.927127,-2.7475832
8.642673,-3.8491123
7.415,1.5294478
7.306048,-1.8321522
8.095336,3.5464077
10.003344,0.18480779
8.549751,-3.1767921
7.994399,2.2017677
8.557767,-1.1598322
26.988474,-3.9806092
23.007866,-3.9806092
19.027256,-3.9806092
15.046647,-3.9806092
11.066038,-3.9806092
9.706869,1.3979509
9.466419,-1.963649
10.12421,3.414911
11.900722,0.053310927
10.315633,-3.308289
9.628783,2.070271
10.060655,-1.291329
8.232454,-2.3928583
8.461036,2.9857018
9.808338,-0.37589815
8.895569,-1.4774272
10.039581,3.9011328
12.302315,0.5395328
11.203447,-2.8220673
11.00282,2.5564928
11.920913,-0.80510724
9.477406,-4.166707
7.932138,1.2118528
7.505591,-2.1497471
7.9772835,3.2288127
9.567697,-0.13278724
7.7965093,-3.4943871
6.923562,1.8841728
7.1693344,-1.4774272
8.313348,3.9011328
28.176811,-2.632741
23.90567,-5.994341
17.374458,-7.09587
12.900027,-1.7173101
12.041711,0.045136437
10.448447,-3.3164635
9.753424,2.0620964
10.17712,-1.2995036
8.340746,-2.4010327
8.561153,2.9775274
9.900281,-0.38407266
7.877808,-3.7456727
6.7535753,1.6328874
6.7480626,-1.7287127
7.64079,3.6498473
9.652237,0.28824735
8.302085,-3.0733526
7.850172,2.3052073
8.516979,-1.0563927
10.0820265,4.3221674
12.765794,0.96056736
12.087961,-2.4010327
9.150058,-3.5025618
8.268936,1.8759983
8.506535,-1.4856018
9.642373,3.8929582
11.896931,0.53135824
10.789889,-2.8302417
10.581087,2.5483181
11.491006,-0.8132817
32.368935,-3.3445444
27.385988,-6.7061443
20.142973,-7.8076735
14.956739,-2.4291134
13.38662,-0.66666687
11.081553,-4.028267
9.6747265,1.3502932
9.38662,-2.0113068
9.996753,3.367253
11.725606,0.0056531252
10.092858,-3.3559468
9.358352,2.022613
9.742565,-1.3389869
11.025018,4.039573
13.426191,0.67797315
12.465764,-2.683627
9.245267,-3.785156
8.081551,1.593404
8.036554,-1.768196
8.889798,3.610364
10.861763,0.24876404
9.472127,-3.112836
8.980731,2.265724
9.608055,-1.095876
11.133618,4.282684
13.777903,0.92108405
13.060587,-2.440516
10.0832,-3.542045
9.162595,1.836515
9.36071,-1.5250851
33.214134,-1.4643279
30.111406,-4.8259277
24.748608,-5.927457
18.645227,-6.288406
14.978262,-0.90984607
12.430016,-4.271446
10.780009,1.107114
10.248724,-2.254486
10.615678,3.124074
12.101352,-0.23752606
10.225426,-3.599126
9.24774,1.779434
9.388773,-1.5821661
10.428047,3.7963939
12.586041,0.43479395
11.382435,-2.926806
11.077069,2.4517539
11.890423,-0.90984607
10.443706,-2.0113752
11.053771,3.3671849
12.782556,0.005584847
11.14974,-3.3560152
10.415165,2.0225449
10.799311,-1.3390552
8.923385,-2.4405842
9.10424,2.9379756
10.403815,-0.42362425
8.341791,-3.7852242
7.178007,1.5933357
7.132943,-1.7682643
29.316423,-2.5881684
25.089855,-5.949768
18.603216,-7.051297
14.173358,-1.6727374
13.359614,0.08970916
11.810924,-3.2718909
11.160473,2.1066692
11.628742,-1.2549309
9.83694,-2.3564599
10.10192,3.0221
11.4856205,-0.33949992
9.50772,-3.7010999
8.428061,1.6774601
8.46712,-1.68414
9.404421,3.69442
11.460441,0.3328201
10.1548605,-3.02878
9.74752,2.34978
10.4589,-1.01182
8.91021,-2.113349
9.418301,3.2652109
11.045112,-0.09638901
9.310323,-3.457989
8.473774,1.920571
8.755945,-1.4410291
9.936356,3.937531
12.235487,0.575931
11.1730175,-2.785669
11.008789,2.592891
11.96328,-0.768709
34.217457,-1.7166586
30.862398,-5.0782585
25.247269,-6.1797876
18.89156,-6.5407367
14.972262,-1.1621767
12.171686,-4.5237765
10.269349,0.8547833
9.485733,-2.5068166
9.600356,2.8717434
10.833699,-0.4898567
8.705442,-3.8514566
7.475426,1.5271033
7.3641295,-1.8344967
8.1510725,3.5440633
10.056736,0.18246332
8.6008,-3.1791368
8.043102,2.1994233
8.604126,-1.1621767
10.06339,4.2163835
12.641373,0.8547833
11.857756,-2.5068166
8.814069,-3.6083457
7.8271627,1.7702142
7.9589767,-1.5913857
8.989031,3.7871742
11.137805,0.42557424
9.924979,-2.9360259
9.610394,2.4425342
10.414528,-0.9190658
8.958591,-2.0205948
28.590052,-2.7754421
24.17621,-6.137042
17.502296,-7.238571
12.885166,-1.8600112
11.884148,-0.09756464
10.148184,-3.4591646
9.310459,1.9193953
9.5914545,-1.4422046
10.770689,3.9363554
13.068645,0.5747554
12.005,-2.7868447
8.681285,-3.8883736
7.414351,1.4901863
7.266137,-1.8714137
8.016164,3.5071464
9.88491,0.14554627
8.392056,-3.2160537
7.7974424,2.1625063
8.321548,-1.1990937
9.743895,4.1794662
12.284961,0.81786627
11.464427,-2.5437338
8.383822,-3.6452627
7.36,1.7332972
7.454897,-1.6283028
8.448034,3.7502573
10.559892,0.38865718
9.310149,-2.9729428
8.958646,2.4056172
9.725863,-0.9559828
27.901157,-2.6333196
23.629436,-5.99492
17.097647,-7.096449
12.622638,-1.7178888
11.763742,0.04455775
10.1699,-3.3170424
9.474298,2.0615177
9.897415,-1.3000822
11.218773,4.078478
13.658851,0.71687776
12.737329,-2.6447222
9.555736,-3.7462513
8.430924,1.6323086
8.424833,-1.7292913
9.316981,3.6492686
11.32785,0.28766868
9.9771185,-3.0739315
9.524628,2.3046286
10.190856,-1.0569713
8.597013,-2.1585004
9.059954,3.2200596
10.641613,-0.14154042
8.861672,-3.5031404
7.9799724,1.8754196
8.216991,-1.4861804
9.352251,3.8923795
11.606231,0.5307796
10.4986105,-2.8308203
10.28923,2.5477395
11.198569,-0.8138604
26.86147,-3.933817
22.927652,-3.933817
18.993835,-3.933817
15.060018,-3.933817
11.126201,-3.933817
9.813824,1.444743
9.620167,-1.916857
10.32475,3.461703
12.148053,0.10010298
10.6097555,-3.261497
9.969699,2.117063
10.448361,-1.244537
8.666954,-2.346066
8.9423275,3.0324938
10.336422,-0.3291061
8.368916,-3.690706
7.2996492,1.6878539
7.3491035,-1.6737461
8.296797,3.704814
10.363211,0.3432139
9.068025,-3.0183861
8.671079,2.360174
9.392853,-1.0014261
11.012867,4.377134
13.7516,1.0155339
13.128735,-2.346066
10.245797,-3.4475951
9.419642,1.9309648
9.712207,-1.4306352
10.903012,3.9479249
29.381054,-2.910147
24.832508,-6.271747
18.02389,-7.3732758
13.272054,-1.9947159
12.136332,-0.23226942
10.265662,-3.5938694
9.293233,1.7846906
9.439524,-1.5769094
10.484054,3.8016505
12.647305,0.44005057
11.448955,-2.9215493
11.148846,2.4570105
11.967456,-0.9045894
10.525996,-2.0061185
11.141317,3.3724415
12.875359,0.010841488
11.2478,-3.3507586
10.518482,2.0278015
10.907884,-1.3337985
9.037214,-2.4353275
9.223327,2.9432323
10.528158,-0.4183676
8.471391,-3.7799675
7.3128633,1.5985924
7.273056,-1.7630076
8.131488,3.6155524
10.108641,0.2539524
8.724193,-3.1076477
8.237986,2.2709124
8.870498,-1.0906876
28.87684,-2.334835
24.903605,-5.696435
18.6703,-6.797964
14.493775,-1.419404
13.933365,0.34304252
12.638007,-3.0185575
9.082579,-4.1200867
7.5839324,1.2584734
7.2040057,-2.1031265
7.722319,3.2754335
9.359353,-0.086166576
7.634786,-3.4477665
6.8084598,1.9307934
7.100853,-1.4308066
8.291487,3.9477534
10.60084,0.58615345
9.5485935,-2.7754467
9.394587,2.6031134
10.3593,-0.75848657
9.063943,-1.8600156
9.825367,3.5185444
11.705511,0.15694433
10.224055,-3.2046556
9.64084,2.1739044
10.176344,-1.1876956
8.451777,-2.2892249
8.783993,3.0893352
10.234928,-0.27226475
8.324264,-3.6338646
7.3118386,1.7446953
29.844194,-2.712199
25.493595,-6.073799
18.882925,-7.1753283
14.329038,-1.7967682
13.391263,-0.034321636
11.718541,-3.3959217
10.944059,1.9826384
11.288298,-1.3789617
9.372465,-2.4804907
9.513414,2.8980694
10.773084,-0.46353072
8.671153,-3.8251307
7.4674625,1.5534292
7.3824916,-1.8081707
8.195761,3.5703893
10.12775,0.20878927
8.698139,-3.1528108
8.166769,2.2257493
8.754118,-1.1358507
10.239707,4.242709
12.844017,0.8811093
12.086726,-2.4804907
9.069365,-3.5820198
8.108785,1.7965401
8.266925,-1.5650598
9.323305,3.8135002
11.498405,0.45190018
10.311905,-2.9097
10.023645,2.4688601
10.854106,-0.89273983
30.65262,-2.5178187
26.496403,-5.879419
20.080112,-6.980948
12.923243,-7.341897
8.2027855,-1.963337
8.8608885,3.4152231
10.637712,0.053623103
9.052935,-3.307977
8.366398,2.070583
8.798581,-1.2910169
10.1290045,4.087543
12.578148,0.7259431
11.66569,-2.6356568
8.493163,-3.737186
7.3774166,1.641374
7.3803906,-1.7202259
8.281605,3.658334
10.301538,0.296734
8.959873,-3.064866
8.516447,2.313694
9.191741,-1.047906
10.765275,4.330654
13.457529,0.96905404
12.788183,-2.392546
9.858766,-3.494075
8.986131,1.8844849
9.232216,-1.477115
10.376541,3.901445
12.6395855,0.53984493
11.541031,-2.8217552
29.970745,-3.55385
24.778496,-6.91545
17.326174,-8.016979
11.930635,-2.638419
10.15121,-0.8759724
9.556712,-0.29845393
9.3504925,-0.109212674
9.2715025,-0.047202095
7.585901,-3.408802
6.7985387,1.9697579
7.129896,-1.3918421
8.359494,3.986718
10.707812,0.6251179
9.6945305,-2.7364821
9.579488,2.642078
10.583166,-0.7195221
9.326773,-1.8210512
10.127162,3.5575087
12.04627,0.19590881
10.60378,-3.1656911
10.059528,2.212869
10.633997,-1.1487312
8.948395,-2.2502604
9.319574,3.1282997
10.809474,-0.23330027
8.937774,-3.5949004
7.964314,1.7836597
8.109573,-1.5779402
9.153073,3.8006198
11.315293,0.43901974
31.211514,-1.8429757
27.730139,-5.2045755
21.988691,-6.3061047
15.506664,-6.6670537
11.461051,-1.2884939
11.03155,0.47395265
9.867103,-2.8876474
9.600896,2.4909127
10.453408,-0.87068737
9.04585,-1.9722165
9.695073,3.4063435
11.463017,0.044743568
9.869361,-3.3168564
9.173944,2.0617037
9.597248,-1.2998965
10.918792,4.0786633
13.359055,0.71706355
12.437718,-2.6445365
9.256311,-3.7460656
8.131685,1.6324944
8.12578,-1.7291055
9.018114,3.6494546
11.029169,0.2878545
9.678623,-3.0737455
9.226318,2.3048146
9.892733,-1.0567855
8.299076,-2.1583147
8.762201,3.2202454
10.344047,-0.1413546
8.564292,-3.5029547
27.85432,-3.9127474
23.941572,-3.9127474
20.028826,-3.9127474
16.116077,-3.9127474
12.20333,-3.9127474
10.912023,1.4658126
10.739435,-1.8957875
8.306777,-2.9973166
7.9309006,2.3812435
8.673744,-0.9803565
10.314828,4.3982034
13.074631,1.0366035
12.472835,-2.3249965
9.610968,-3.4265256
8.8058815,1.9520344
9.119516,-1.4095656
10.33139,3.9689944
12.661984,0.6073944
11.63098,-2.7542057
8.339903,-3.8557346
7.105608,1.5228254
6.990033,-1.8387747
7.7726984,3.5397854
9.674084,0.1781853
8.213869,-3.1834147
7.6518946,2.1951454
8.20864,-1.1664547
9.663625,4.2121053
12.23733,0.8505053
11.449435,-2.5110948
29.217722,-3.8456783
25.372044,-3.8456783
21.526365,-3.8456783
17.680687,-3.8456783
13.835009,-3.8456783
9.98933,-3.8456783
8.765092,1.5328817
8.659574,-1.8287183
9.452295,3.5498416
11.363737,0.18824174
9.913579,-3.1733582
9.361661,2.2052016
9.928462,-1.1563983
8.235193,-2.2579274
8.598706,3.1206326
10.080938,-0.24096735
8.201571,-3.6025674
7.2204437,1.7759926
7.3580365,-1.5856074
8.393869,3.7929525
10.548422,0.43135265
9.341374,-2.9302473
9.032567,2.4483128
9.84248,-0.91328734
8.392322,-2.0148165
8.998945,3.3637435
10.724289,0.002143558
9.088032,-3.3594565
8.350016,2.0191035
8.73072,-1.3424964
32.5571,-3.021132
27.897568,-6.382732
20.977964,-7.484261
13.317781,-7.84521
8.094011,-2.4666502
8.2488,2.9119098
9.52231,-0.4496902
8.535749,-1.5512193
9.60597,3.8273406
